home_1,home_2,link_count,num_possible,avg_link,type,home_1_number,home_2_number
dqcn8zhj,dqcp40cq,1,4,0.25,0,2,2
dqcnctxj,dqcncx8t,1,2,0.5,0,1,1
dqcncgje,dqcnct3e,1,2,0.5,0,1,1
dqcp4zmn,dqcp701n,1,2,0.5,0,1,1
dqcnf591,dqcp63nh,1,2,0.5,0,1,1
dqcnf6gf,dqcnfq16,1,2,0.5,0,1,1
dqcng0es,dqcng2bt,1,2,0.5,0,1,1
dqcnc5hk,dqcnc90y,1,4,0.25,0,2,2
dqcnbbee,dqcnbbup,2,3,0.6666666666666666,0,1,2
dqcp478e,dqcp4jqh,1,2,0.5,0,1,1
dqcp4h0y,dqcp4hth,1,2,0.5,0,1,1
dqcnczwn,dqcndk23,2,3,0.6666666666666666,0,1,2
dqcn9w6w,dqcnc29k,2,3,0.6666666666666666,0,1,2
dqcp1gmx,dqcp4j1c,1,3,0.3333333333333333,0,2,1
dqcngj60,dqcp1bsz,1,3,0.3333333333333333,0,2,1
dqcj6z7z,dqcne0v8,1,2,0.5,0,1,1
dqcnfkw0,dqcp1yv9,1,2,0.5,0,1,1
dqcndzfv,dqcng0g7,1,3,0.3333333333333333,0,1,2
dqcnbchw,dqcndv8n,1,3,0.3333333333333333,0,2,1
dqcj6z7z,dqcngqwq,1,2,0.5,0,1,1
dqcnc4u8,dqcnc78z,1,3,0.3333333333333333,0,2,1
dqcnctbb,dqcncv53,2,4,0.5,0,3,1
dqcnc3w0,dqcp1bqv,1,2,0.5,0,1,1
dqcng746,dqcngjwh,1,3,0.3333333333333333,0,1,2
dqcp1vqv,dqcp4k9b,1,2,0.5,0,1,1
dqcnc6vt,dqcnf1dm,1,2,0.5,0,1,1
dqcnenmf,dqcng1s7,2,3,0.6666666666666666,0,2,1
dqcp478m,dqcp47ch,2,4,0.5,0,1,3
dqcnfpuz,dqcp1gtj,1,2,0.5,0,1,1
dqcp1wg8,dqcp3b1f,1,3,0.3333333333333333,0,2,1
dqcn71f0,dqcp38p3,2,3,0.6666666666666666,1,1,2
dqcncwev,dqcncx46,1,3,0.3333333333333333,0,1,2
dqcnctzd,dqcnf457,1,3,0.3333333333333333,0,1,2
dqcnczg1,dqcp428v,2,3,0.6666666666666666,0,1,2
dqcp1rzx,dqcp1ys8,1,2,0.5,0,1,1
dqcngjgx,dqcngqje,2,3,0.6666666666666666,0,2,1
dqcncmv4,dqcp1cn6,1,3,0.3333333333333333,0,2,1
dqcnc5kq,dqcnf1dt,2,3,0.6666666666666666,0,1,2
dqcn9w6w,dqcnbbpm,1,2,0.5,0,1,1
dqcncd9k,dqcncf22,1,4,0.25,0,1,3
dqcp428v,dqcp4h0y,2,3,0.6666666666666666,0,2,1
dqcnc1m6,dqcncx3t,1,2,0.5,0,1,1
dqcnfkys,dqcng4fg,1,2,0.5,0,1,1
dqcp1zvd,dqcp4jxf,2,3,0.6666666666666666,0,1,2
dqcnc1pu,dqcnf1dw,1,2,0.5,0,1,1
dqcp1yv9,dqcp1zyx,1,2,0.5,0,1,1
dqcncx3t,dqcncxc2,1,2,0.5,1,1,1
dqcncsjm,dqcnctbb,1,5,0.2,0,2,3
dqcnfmdf,dqcnfq6s,1,3,0.3333333333333333,0,1,2
dqcnfkw0,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcn7mgx,dqcnggbu,1,3,0.3333333333333333,0,1,2
dqcnc36d,dqcngdqe,1,2,0.5,0,1,1
dqcnc758,dqcncx6x,1,2,0.5,0,1,1
dqcn71f0,dqcp1gbw,1,2,0.5,0,1,1
dqcndtrj,dqcp4jy6,1,2,0.5,0,1,1
dqcp4njf,dqcp4qe4,1,2,0.5,0,1,1
dqcng0es,dqcng1mm,1,2,0.5,0,1,1
dqcnfkw0,dqcp1zvd,1,2,0.5,0,1,1
dqcnc6vt,dqcnctzd,1,2,0.5,0,1,1
dqcp1wg8,dqcp1yek,2,4,0.5,0,2,2
dqcnckwe,dqcncwev,1,2,0.5,0,1,1
dqcncf69,dqcnf47s,2,3,0.6666666666666666,0,2,1
dqcnft40,dqcngdqe,1,2,0.5,0,1,1
dqcnf591,dqcnfw79,1,2,0.5,0,1,1
dqcp1z6r,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcncv9e,dqcncwu0,1,2,0.5,0,1,1
dqcncb27,dqcncc20,2,3,0.6666666666666666,0,1,2
dqcncdq7,dqcnctb3,1,3,0.3333333333333333,0,2,1
dqcnfpjj,dqcnfq1p,1,2,0.5,0,1,1
dqcnc5r3,dqcne0em,2,3,0.6666666666666666,0,1,2
dqcncteb,dqcnfss0,1,4,0.25,0,1,3
dqcn7m99,dqcn9rqs,1,2,0.5,0,1,1
dqcp387x,dqcp3bw4,2,3,0.6666666666666666,0,1,2
dqcp1gtx,dqcp4jqh,2,3,0.6666666666666666,0,2,1
dqcp1wft,dqcp4jxf,2,3,0.6666666666666666,0,1,2
dqcp1gxv,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcnc78x,dqcncmz6,1,3,0.3333333333333333,0,1,2
dqcncf6e,dqcnf1vy,1,2,0.5,0,1,1
dqcnf8m7,dqcp42bz,1,2,0.5,0,1,1
dqcp1yek,dqcp4hth,1,3,0.3333333333333333,0,2,1
dqcnfkw0,dqcp1zzd,1,3,0.3333333333333333,0,1,2
dqcp1vqh,dqcp45kp,1,2,0.5,0,1,1
dqcnc0gn,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcp4hth,dqcp4hv8,1,2,0.5,0,1,1
dqcnct39,dqcnct4r,1,2,0.5,0,1,1
dqcncb2h,dqcndqu3,1,2,0.5,0,1,1
dqcp4h0y,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcp4hjy,dqcp4kb6,1,2,0.5,0,1,1
dqcnc7hq,dqcncv53,1,3,0.3333333333333333,0,2,1
dqcn8zhj,dqcp1f3q,1,4,0.25,0,2,2
dqcncf69,dqcng4dv,1,3,0.3333333333333333,0,2,1
dqcndk23,dqcnemb5,2,3,0.6666666666666666,0,2,1
dqcnbbee,dqcncd9k,1,2,0.5,0,1,1
dqcncvh1,dqcp40qh,1,2,0.5,0,1,1
dqcnctm3,dqcp4308,1,2,0.5,0,1,1
dqcn7pg9,dqcncf22,1,4,0.25,0,1,3
dqcnc2em,dqcnd3zv,1,2,0.5,0,1,1
dqcnc77d,dqcnctqh,3,4,0.75,0,1,3
dqcp428v,dqcp4ndf,2,3,0.6666666666666666,0,2,1
dqcnbchm,dqcnc51v,1,2,0.5,0,1,1
dqcnctqh,dqcncwqz,2,4,0.5,0,3,1
dqcnc5hq,dqcnc60t,1,2,0.5,0,1,1
dqcngggb,dqcp4htm,1,2,0.5,0,1,1
dqcnc2w6,dqcnc69h,2,3,0.6666666666666666,0,2,1
dqcp1u7j,dqcp4jmq,1,2,0.5,0,1,1
dqcncc20,dqcnfss0,4,5,0.8,0,2,3
dqcnft8c,dqcng8js,1,2,0.5,0,1,1
dqcp1yek,dqcp4p1r,1,3,0.3333333333333333,0,2,1
dqcp1wg7,dqcp3bq1,1,2,0.5,0,1,1
dqcncteb,dqcnctzd,1,2,0.5,0,1,1
dqcnc9vh,dqcncvvc,2,3,0.6666666666666666,0,2,1
dqcn9rge,dqcnctq4,1,2,0.5,0,1,1
dqcnc8hf,dqcncf69,1,3,0.3333333333333333,0,1,2
dqcng0rz,dqcngrp5,1,2,0.5,0,1,1
dqcnf5vu,dqcp63nh,1,2,0.5,0,1,1
dqcp176g,dqcp1hzh,2,3,0.6666666666666666,0,1,2
dqcndtz5,dqcnfb0s,1,2,0.5,0,1,1
dqcn9r0y,dqcnc3fk,1,3,0.3333333333333333,0,2,1
dqcnf6gf,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcnctjd,dqcp1vqh,1,2,0.5,0,1,1
dqcncxc2,dqcnfss0,1,4,0.25,0,1,3
dqcncs26,dqcnct3e,1,3,0.3333333333333333,0,2,1
dqcnc22e,dqcnc29k,1,3,0.3333333333333333,0,1,2
dqcncmv4,dqcp4308,1,3,0.3333333333333333,0,2,1
dqcnf1rv,dqcnfss0,1,5,0.2,0,2,3
dqcnfc4p,dqcng5t4,2,3,0.6666666666666666,0,1,2
dqcncs0x,dqcp1w3j,2,4,0.5,0,2,2
dqcnf54m,dqcnfss0,2,4,0.5,0,1,3
dqcncwc5,dqcp42y0,2,4,0.5,0,3,1
dqcncc20,dqcp40qh,2,3,0.6666666666666666,0,2,1
dqcnfffs,dqcnggbu,2,3,0.6666666666666666,0,1,2
dqcn8zhn,dqcp41tf,2,3,0.6666666666666666,1,1,2
dqcn7mgx,dqcng0dh,1,3,0.3333333333333333,0,1,2
dqcp1vgf,dqcp4hyx,1,2,0.5,0,1,1
dqcnc5rf,dqcnctex,1,2,0.5,0,1,1
dqcncefu,dqcncg1n,1,2,0.5,0,1,1
dqcnc22e,dqcndv8j,1,2,0.5,0,1,1
dqcnfs2n,dqcp4308,1,2,0.5,0,1,1
dqcnctbb,dqcp42bz,2,4,0.5,0,3,1
dqcp1bqv,dqcp407q,1,2,0.5,0,1,1
dqcnc54d,dqcnc8bt,1,2,0.5,0,1,1
dqcp41er,dqcp41gr,2,3,0.6666666666666666,0,1,2
dqcne1n4,dqcnfmdf,1,2,0.5,0,1,1
dqcn7mgx,dqcngktv,1,2,0.5,0,1,1
dqcp1gxd,dqcp4j1c,1,2,0.5,0,1,1
dqcnfpnu,dqcp1bqv,1,2,0.5,0,1,1
dqcnf4mq,dqcnf4v1,1,2,0.5,0,1,1
dqcnckwe,dqcngn5b,1,3,0.3333333333333333,0,1,2
dqcncgvu,dqcng0ux,1,2,0.5,0,1,1
dqcn9rge,dqcnfbhu,1,2,0.5,0,1,1
dqcnc954,dqcncc0t,1,2,0.5,0,1,1
dqcn9rqs,dqcnc86d,1,2,0.5,0,1,1
dqcnfq6w,dqcnfsbj,1,2,0.5,0,1,1
dqcp1gtj,dqcp4mk9,1,2,0.5,0,1,1
dqcp1z73,dqcp1zd0,1,2,0.5,0,1,1
dqcncteb,dqcp42bz,1,2,0.5,0,1,1
dqcn8zh5,dqcnct3d,1,2,0.5,0,1,1
dqcp38e8,dqcp4j4v,1,2,0.5,0,1,1
dqcncfqr,dqcnctbb,1,4,0.25,0,1,3
dqcnctb3,dqcnf523,1,2,0.5,0,1,1
dqcp1vqv,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcp1wbv,dqcp1ydc,1,2,0.5,0,1,1
dqcnc9yz,dqcnf523,1,2,0.5,0,1,1
dqcnczg1,dqcp1fce,1,2,0.5,0,1,1
dqcp1wft,dqcp1yek,2,3,0.6666666666666666,0,1,2
dqcnbbee,dqcnbchw,2,3,0.6666666666666666,0,1,2
dqcnc6vt,dqcnc90y,1,3,0.3333333333333333,0,1,2
dqcn8zhn,dqcp42y2,1,2,0.5,0,1,1
dqcp47ch,dqcp4ndf,3,4,0.75,0,3,1
dqcnf9bj,dqcnfbhv,1,2,0.5,0,1,1
dqcncfjz,dqcnct3d,1,2,0.5,0,1,1
dqcncefg,dqcne0em,1,3,0.3333333333333333,0,1,2
dqcncvkb,dqcnfnyk,1,2,0.5,0,1,1
dqcncfqr,dqcncsbc,1,2,0.5,0,1,1
dqcne4gy,dqcp38e8,1,2,0.5,0,1,1
dqcndv2p,dqcnf559,1,2,0.5,0,1,1
dqcj6z7n,dqcngmte,1,2,0.5,0,1,1
dqcncsm5,dqcnf1dn,1,3,0.3333333333333333,0,2,1
dqcncw8h,dqcncwu0,1,2,0.5,0,1,1
dqcp41gr,dqcp4kbs,1,3,0.3333333333333333,0,2,1
dqcncf22,dqcncv3h,2,4,0.5,0,3,1
dqcp1gbd,dqcp1gtj,1,2,0.5,0,1,1
dqcp1gbd,dqcp1xyv,1,2,0.5,0,1,1
dqcncum5,dqcncvy0,1,3,0.3333333333333333,0,2,1
dqcnct6t,dqcnctm3,1,2,0.5,0,1,1
dqcp41gr,dqcp4h0z,1,3,0.3333333333333333,0,2,1
dqcp407q,dqcp47ch,1,4,0.25,0,1,3
dqcnc9vh,dqcndk23,2,4,0.5,0,2,2
dqcncsvg,dqcnctb3,1,2,0.5,0,1,1
dqcp1zbb,dqcp3bw4,2,4,0.5,0,2,2
dqcnct39,dqcnctvk,1,2,0.5,0,1,1
dqcncwev,dqcnfss0,2,4,0.5,0,1,3
dqcn7m93,dqcnct4r,1,2,0.5,0,1,1
dqcp40cq,dqcp4nhc,1,3,0.3333333333333333,0,2,1
dqcngdqe,dqcngj60,1,3,0.3333333333333333,0,1,2
dqcng0dh,dqcng0x0,1,3,0.3333333333333333,0,2,1
dqcnc6vt,dqcncgje,1,2,0.5,0,1,1
dqcng2bf,dqcng2bt,3,4,0.75,0,3,1
dqcnc6ex,dqcncc20,1,3,0.3333333333333333,0,1,2
dqcnc20z,dqcnc60q,1,3,0.3333333333333333,0,1,2
dqcnbbdk,dqcnct3e,1,2,0.5,0,1,1
dqcng43c,dqcng746,1,2,0.5,0,1,1
dqcne1n4,dqcne3nq,1,2,0.5,0,1,1
dqcp32j7,dqcp4jmq,1,2,0.5,0,1,1
dqcnc4b3,dqcnc86d,1,2,0.5,0,1,1
dqcn8zh5,dqcnbbup,2,3,0.6666666666666666,0,1,2
dqcnc2w6,dqcnc90y,2,4,0.5,0,2,2
dqcp1gmz,dqcp4jqh,2,3,0.6666666666666666,0,2,1
dqcnbbds,dqcnbbfn,1,2,0.5,0,1,1
dqcncv53,dqcncv9s,1,2,0.5,0,1,1
dqcncxy0,dqcp1c1u,1,2,0.5,0,1,1
dqcnf73g,dqcnfknh,1,2,0.5,0,1,1
dqcnfk5z,dqcnfss0,2,4,0.5,0,1,3
dqcj6nub,dqcncesv,1,2,0.5,0,1,1
dqcncb21,dqcp42bz,1,2,0.5,0,1,1
dqcnc9vh,dqcne0em,1,4,0.25,0,2,2
dqcp1gtx,dqcp1vqh,2,3,0.6666666666666666,0,2,1
dqcng0g7,dqcng718,1,3,0.3333333333333333,0,2,1
dqcp4nfx,dqcp609q,1,2,0.5,0,1,1
dqcncwc5,dqcnfpuz,1,4,0.25,0,3,1
dqcncc20,dqcncgsj,1,3,0.3333333333333333,0,2,1
dqcnfnyk,dqcp1f3q,2,3,0.6666666666666666,0,1,2
dqcng2kn,dqcp1suq,1,2,0.5,0,1,1
dqcnc89v,dqcnckxk,1,2,0.5,0,1,1
dqcp1wk6,dqcp1z6j,1,2,0.5,0,1,1
dqcnc8ft,dqcnc9vh,1,3,0.3333333333333333,0,1,2
dqcp1gmz,dqcp1s7g,1,3,0.3333333333333333,0,2,1
dqcnfbsb,dqcp1qtz,1,2,0.5,0,1,1
dqcp1zvd,dqcp38qj,1,2,0.5,0,1,1
dqcp1vqv,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcnbbfn,dqcncmz6,1,3,0.3333333333333333,0,1,2
dqcn9xym,dqcnc8eg,1,2,0.5,0,1,1
dqcnc00p,dqcnfbhu,1,3,0.3333333333333333,0,2,1
dqcncw84,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcncgn8,dqcncteb,1,3,0.3333333333333333,0,2,1
dqcp1yek,dqcp1z6r,1,3,0.3333333333333333,0,2,1
dqcnfbjn,dqcng0ux,1,2,0.5,0,1,1
dqcnc60q,dqcnc6nb,2,3,0.6666666666666666,0,2,1
dqcp41gr,dqcp4jwn,1,4,0.25,0,2,2
dqcjghk2,dqcncc0t,1,2,0.5,0,1,1
dqcnbbee,dqcnc149,1,2,0.5,0,1,1
dqcn9rcp,dqcnc1j2,1,2,0.5,0,1,1
dqcp1gtx,dqcp4m4s,2,3,0.6666666666666666,0,2,1
dqcnc78q,dqcnf1dn,1,2,0.5,0,1,1
dqcncsm5,dqcnf1dt,2,4,0.5,0,2,2
dqcn3nt2,dqcp41gr,1,3,0.3333333333333333,0,1,2
dqcncc20,dqcncgpy,2,3,0.6666666666666666,0,2,1
dqcp1yv9,dqcp4njf,1,2,0.5,0,1,1
dqcp1qrt,dqcp1wbz,1,2,0.5,0,1,1
dqcnbbzc,dqcndv8j,1,2,0.5,0,1,1
dqcnu72d,dqcp1yty,1,2,0.5,0,1,1
dqcnc2w6,dqcncsvg,2,3,0.6666666666666666,0,2,1
dqcp1vgf,dqcp4p1r,1,2,0.5,0,1,1
dqcp4kb6,dqcp4nhc,1,2,0.5,0,1,1
dqcnc61t,dqcnf1dt,2,3,0.6666666666666666,0,1,2
dqcp1gtx,dqcp41tf,4,4,1.0,0,2,2
dqcncxk2,dqcncxkk,1,2,0.5,0,1,1
dqcnc7mc,dqcne0em,1,3,0.3333333333333333,0,1,2
dqcnbchm,dqcnc29k,1,3,0.3333333333333333,0,1,2
dqcnc3fk,dqcnceeu,1,2,0.5,0,1,1
dqcnckm5,dqcncv9e,1,2,0.5,0,1,1
dqcncc20,dqcng5m0,3,4,0.75,0,2,2
dqcp1gtx,dqcp407q,1,3,0.3333333333333333,0,2,1
dqcncwfq,dqcnf54m,1,2,0.5,0,1,1
dqcnfc69,dqcng06w,2,4,0.5,0,1,3
dqcnc6tb,dqcncg1n,1,3,0.3333333333333333,0,2,1
dqcnc2w6,dqcncgje,2,3,0.6666666666666666,0,2,1
dqcncv3h,dqcnfurn,1,2,0.5,0,1,1
dqcncvkb,dqcnfw7d,1,2,0.5,0,1,1
dqcnfq16,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcp387x,dqcp38e8,1,2,0.5,0,1,1
dqcp1hqk,dqcp1hw4,2,3,0.6666666666666666,0,1,2
dqcncmz6,dqcncv9e,1,3,0.3333333333333333,0,2,1
dqcnf6ew,dqcp40qh,1,2,0.5,0,1,1
dqcp1ym5,dqcp4ndn,1,2,0.5,0,1,1
dqcnc5hk,dqcndvdf,2,3,0.6666666666666666,0,2,1
dqcncvv9,dqcng0fu,1,2,0.5,0,1,1
dqcnc36d,dqcnctzd,1,2,0.5,0,1,1
dqcncmv4,dqcncv9e,1,3,0.3333333333333333,0,2,1
dqcnc9je,dqcncdq7,1,3,0.3333333333333333,0,1,2
dqcng72t,dqcngjgx,2,4,0.5,0,2,2
dqcnc5hk,dqcnc86d,1,3,0.3333333333333333,0,2,1
dqcp1gtj,dqcp4hru,1,2,0.5,0,1,1
dqcnc5ht,dqcnc78y,1,2,0.5,0,1,1
dqcncgje,dqcncv9e,1,2,0.5,0,1,1
dqcnc29k,dqcnc54d,1,3,0.3333333333333333,0,2,1
dqcp1yv9,dqcp4ndf,1,2,0.5,0,1,1
dqcp4hjy,dqcp4qe3,1,2,0.5,0,1,1
dqcnfs17,dqcnfs2c,1,2,0.5,0,1,1
dqcncqkb,dqcnf8m7,1,2,0.5,0,1,1
dqcnf73e,dqcng0dh,2,3,0.6666666666666666,0,1,2
dqcnc5hs,dqcncwjy,1,2,0.5,0,1,1
dqcncvkb,dqcnczwn,1,2,0.5,0,1,1
dqcp1z6r,dqcp1z73,1,2,0.5,0,1,1
dqcng0f7,dqcng0ue,1,3,0.3333333333333333,0,2,1
dqcncssk,dqcnfnd7,1,2,0.5,0,1,1
dqcnfgqb,dqcng78d,1,2,0.5,0,1,1
dqcncxy1,dqcnczg1,1,2,0.5,0,1,1
dqcp4kb6,dqcp4q3e,1,2,0.5,0,1,1
dqcj6z7n,dqcne0v8,1,2,0.5,0,1,1
dqcndk23,dqcnf6cf,2,3,0.6666666666666666,0,2,1
dqcnf1dq,dqcnfnyk,1,2,0.5,0,1,1
dqcncv9e,dqcp1qtz,1,2,0.5,0,1,1
dqcp4hjy,dqcp4hyd,1,2,0.5,0,1,1
dqcncx8c,dqcp42bz,1,2,0.5,0,1,1
dqcncs1c,dqcncsjm,1,3,0.3333333333333333,0,1,2
dqcnbbsg,dqcncf22,2,4,0.5,0,1,3
dqcnc90y,dqcncsm5,1,4,0.25,0,2,2
dqcp1xyv,dqcp1xyy,1,2,0.5,0,1,1
dqcndte4,dqcnf1dm,1,2,0.5,0,1,1
dqcp4qe4,dqcp5j8u,1,2,0.5,0,1,1
dqcp1gmz,dqcp41tf,1,4,0.25,0,2,2
dqcnctb3,dqcnfw7d,1,2,0.5,0,1,1
dqcng0f7,dqcng4kn,1,3,0.3333333333333333,0,2,1
dqcne4gy,dqcp4njg,1,2,0.5,0,1,1
dqcnceeu,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcnejf8,dqcnf69x,1,3,0.3333333333333333,0,1,2
dqcp4hru,dqcp4njf,1,2,0.5,0,1,1
dqcnf1dm,dqcnf1dt,2,3,0.6666666666666666,1,1,2
dqcngdqe,dqcp41g5,1,2,0.5,0,1,1
dqcncxvc,dqcnfbsb,1,3,0.3333333333333333,0,2,1
dqcnfw79,dqcng4kn,1,2,0.5,0,1,1
dqcp38e8,dqcp4hjy,1,2,0.5,0,1,1
dqcp4kkr,dqcp4m4s,1,2,0.5,0,1,1
dqcnc8f8,dqcp1gtx,1,3,0.3333333333333333,0,1,2
dqcnc5hk,dqcnc5hs,2,3,0.6666666666666666,1,2,1
dqcp1cqm,dqcp4j6s,1,2,0.5,0,1,1
dqcnc36d,dqcncxsz,2,3,0.6666666666666666,0,1,2
dqcnc8f8,dqcncfjz,1,2,0.5,0,1,1
dqcndx42,dqcp1c1u,1,2,0.5,0,1,1
dqcng237,dqcng6z4,1,2,0.5,0,1,1
dqcnf1rv,dqcnf54m,1,3,0.3333333333333333,0,2,1
dqcp1yty,dqcp1z73,1,2,0.5,0,1,1
dqcp1gbd,dqcp4hth,1,2,0.5,0,1,1
dqcp1w3j,dqcp1wbz,1,3,0.3333333333333333,0,2,1
dqcncwev,dqcncxsz,1,3,0.3333333333333333,0,1,2
dqcp3bq1,dqcp473c,1,2,0.5,0,1,1
dqcnf5e4,dqcp412g,1,2,0.5,0,1,1
dqcnctqh,dqcnfss0,6,6,1.0,0,3,3
dqchf7jt,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcp4kbs,dqcp4kkr,1,2,0.5,0,1,1
dqcp3b1f,dqcp4jqh,1,2,0.5,0,1,1
dqcnu72d,dqcp1wk6,1,2,0.5,0,1,1
dqcnc29c,dqcngkme,1,2,0.5,0,1,1
dqcnf6ew,dqcnfmdf,1,2,0.5,0,1,1
dqcng0u7,dqcng2bt,1,2,0.5,0,1,1
dqcnfb0s,dqcp1zyx,1,2,0.5,0,1,1
dqcnc9vh,dqcncvy0,1,3,0.3333333333333333,0,2,1
dqcp1vqh,dqcp1ydc,1,2,0.5,0,1,1
dqcnc69h,dqcnc758,1,2,0.5,0,1,1
dqcncvkb,dqcngdqe,1,2,0.5,0,1,1
dqcnc0vg,dqcnc6ex,1,2,0.5,0,1,1
dqcncdmb,dqcncvvc,1,2,0.5,0,1,1
dqcp4j6g,dqcp4qe3,1,2,0.5,0,1,1
dqcnffyj,dqcng3b4,1,2,0.5,0,1,1
dqcnc6ex,dqcnc778,1,2,0.5,0,1,1
dqcnff28,dqcp1c62,1,3,0.3333333333333333,0,2,1
dqcncgvu,dqcnf559,1,2,0.5,0,1,1
dqcnc0u1,dqcnc5hs,1,2,0.5,0,1,1
dqcncc0t,dqcnct7c,1,2,0.5,0,1,1
dqcnctjd,dqcncvkb,1,2,0.5,0,1,1
dqcnc6vt,dqcp4308,1,2,0.5,0,1,1
dqcnct39,dqcncxkk,1,2,0.5,0,1,1
dqcp4jxf,dqcp4kgd,3,4,0.75,0,2,2
dqcn8zhn,dqcp43hq,1,3,0.3333333333333333,0,1,2
dqcncvkb,dqcncxvc,2,3,0.6666666666666666,0,1,2
dqcng0rz,dqcp1sf1,1,2,0.5,0,1,1
dqcp1wft,dqcp1zvd,1,2,0.5,0,1,1
dqcp1gtx,dqcp4kkr,2,3,0.6666666666666666,0,2,1
dqcnfkys,dqcngf7g,1,2,0.5,0,1,1
dqcnf3uz,dqcng2bf,2,4,0.5,0,1,3
dqcnf5vu,dqcp428v,2,3,0.6666666666666666,0,1,2
dqcnfsdg,dqcnfwk3,1,2,0.5,0,1,1
dqcnc1m7,dqcnc5kq,1,2,0.5,0,1,1
dqcnfmdf,dqcnfss0,2,4,0.5,0,1,3
dqcp4jwn,dqcp4kbs,1,3,0.3333333333333333,0,2,1
dqcnctb3,dqcncv53,1,2,0.5,0,1,1
dqcnc60t,dqcncf22,2,4,0.5,0,1,3
dqcp32j7,dqcp4hvf,1,2,0.5,0,1,1
dqcng2bf,dqcng470,1,4,0.25,0,3,1
dqcp1wbz,dqcp32pb,1,2,0.5,0,1,1
dqcn9xvx,dqcnc0gj,1,2,0.5,0,1,1
dqcncx9f,dqcncxc2,1,3,0.3333333333333333,0,2,1
dqcnc8sm,dqcnc9vh,1,5,0.2,0,3,2
dqcnctxj,dqcncxc2,1,2,0.5,0,1,1
dqcnf6cj,dqcng8js,1,2,0.5,0,1,1
dqcnc7hq,dqcncu74,1,3,0.3333333333333333,0,2,1
dqcncwc5,dqcnfcrg,3,4,0.75,0,3,1
dqcnctzd,dqcncv9s,1,2,0.5,0,1,1
dqcnffyj,dqcng4kn,1,2,0.5,0,1,1
dqcnbchm,dqcnfkys,1,2,0.5,0,1,1
dqcncf0r,dqcp42bz,1,2,0.5,0,1,1
dqcp1gbd,dqcp1vtu,1,2,0.5,0,1,1
dqcncsvg,dqcnf1dq,1,2,0.5,0,1,1
dqcp1z1b,dqcp4jxf,2,3,0.6666666666666666,0,1,2
dqcp1zzd,dqcp4j4v,1,3,0.3333333333333333,0,2,1
dqcncvy0,dqcp4308,1,2,0.5,0,1,1
dqcnc5ht,dqcnc6ex,1,2,0.5,0,1,1
dqcnc7q6,dqcnc7qe,1,2,0.5,1,1,1
dqcng1mp,dqcng3b4,1,2,0.5,0,1,1
dqcnc9je,dqcncvvc,1,2,0.5,0,1,1
dqcp1gmz,dqcp40cq,1,4,0.25,0,2,2
dqcnctq4,dqcnfmnq,1,2,0.5,0,1,1
dqcnfmyp,dqcnft8c,1,2,0.5,0,1,1
dqcnfkw0,dqcp4k3y,1,2,0.5,0,1,1
dqcnctb3,dqcnfss0,3,4,0.75,0,1,3
dqcnbchm,dqcncsvg,1,2,0.5,0,1,1
dqcncjbv,dqcncsbc,1,2,0.5,0,1,1
dqcncv53,dqcncvh1,1,2,0.5,0,1,1
dqcncs26,dqcnctbb,2,5,0.4,0,2,3
dqcnc5hk,dqcnceeu,2,3,0.6666666666666666,0,2,1
dqcp1z8f,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcndte4,dqcnf47s,1,2,0.5,0,1,1
dqcp1bfj,dqcp1sdg,1,2,0.5,0,1,1
dqcnc5kr,dqcnf1dt,2,3,0.6666666666666666,0,1,2
dqcnfkw0,dqcp1rx1,1,2,0.5,0,1,1
dqcn7m93,dqcnfpuy,1,2,0.5,0,1,1
dqcnc3fk,dqcncf69,1,3,0.3333333333333333,0,1,2
dqcnc5hk,dqcnc5hq,1,3,0.3333333333333333,0,2,1
dqcp4hc5,dqcp4nhc,1,2,0.5,0,1,1
dqcndtz5,dqcp4kb6,1,2,0.5,0,1,1
dqcnffyj,dqcng0t5,1,2,0.5,0,1,1
dqcp4j1c,dqcp4mk9,1,2,0.5,0,1,1
dqcng1s7,dqcng2bt,1,2,0.5,0,1,1
dqcnc54d,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcne29h,dqcngj60,1,3,0.3333333333333333,0,1,2
dqcnfgqb,dqcngqhc,1,2,0.5,0,1,1
dqcp1y22,dqcp38e8,1,2,0.5,0,1,1
dqcp4m4s,dqcp4q3e,1,2,0.5,0,1,1
dqcnf1g2,dqcnfss0,4,5,0.8,0,2,3
dqcnctzd,dqcncwj2,1,2,0.5,0,1,1
dqcnc5r3,dqcncefu,1,2,0.5,0,1,1
dqcnennp,dqcng23k,1,2,0.5,0,1,1
dqcp1zbb,dqcp4jy6,2,3,0.6666666666666666,0,2,1
